,text,num_words,tag
19241,"Unlike the majority of the townsfolk, Startsev does not take this acme of the local cultural life seriously, yet Kotik, full of charm, naivety and youthful spirits, easily conquers his heart.",31,comp_sent
19246,"On September 30, 2008, Hirano was called up to the USL First Division All-League Team, On January 20, 2009 the Whitecaps announced a contract extension for Hirano for the 2009 season.",31,comp_sent
19249,"He arranged for the construction of the present house in 1832, and detail to parts of the stonework were far more attentive than what then and currently are found.",29,comp_sent
19250,"In an extraordinary strategy, as the microbes pull electrons away from iron, iron oxide crystallizes in the soil, eventually becomes conductive, and facilitates TIE-1 in oxidizing other minerals.",28,comp_sent
19253,"In 2012 the USDA updated their plant hardiness map based on 1976–2005 weather data, using a longer period of data to smooth out year-to-year weather fluctuations.",26,comp_sent
19257,"He grabs on to a water dispenser, and he and the logs and the water dispenser fall down the basement stairs with a crash.",24,comp_sent
19259,"Kandagawa Pervert Wars is a 1983 Japanese pink film directed by Kiyoshi Kurosawa, who would later go on to a career directing mainstream horror films.",25,comp_sent
19263,"They had eight sons, all of whom predeceased their father, and two daughters, only one of whom survived, becoming his sole heiress: Most of his Cornish Estates, including the family seat at Tregothnan, passed to his nephew, Hugh Boscawen, 1st Viscount Falmouth.",42,comp_sent
19264,"The United States Navy, Navy Reserve and United States Marine Corps also employed EA-6B aircraft from PSAB as well.",19,comp_sent
19266,"The song became their fourth number-one on the UK Singles Chart, with its three-week stay atop the chart making it Boyzone's longest-running number-one single.",24,comp_sent
19268,"A calcite dichroscope shows a gem's pleochroic colors in contrast with one another, allowing the viewer to easily determine whether the stone is singly or doubly refractive depending on the angle, a property known as birefringence.",36,comp_sent
19269,"Britain entered eighteen table tennis players and won fifteen medals, two gold, four silver and nine bronze.",17,comp_sent
19272,"Nabard Shahrekord Football Club is an Iranian football club based in Shahrekord, Iran.",13,comp_sent
19274,"He was also a nephew of William Charles Cole Claiborne and Nathaniel Herbert Claiborne, grandnephew of Thomas Claiborne, great-grandfather of Herbert Claiborne Pell, Jr.",24,comp_sent
19275,"After an impressive junior career for his school, Haileybury, TAC Cup side Sandringham Dragons and the Victorian Metropolitan representative side, He made his AFL debut for Fremantle in the opening round of the 2018 AFL season after a series of impressive pre-season games.",43,comp_sent
19279,"Her career was mainly in theatre, where she acted in the eleven works of Eugène Ionesco, earning a Molière Award for best comedian in Ionesco's The Chairs.",27,comp_sent
19282,"In the city, the population was spread out, with 28.",10,comp_sent
19285,"It has a largely agricultural population; however, many inhabitants are employed in the shipping industries.",15,comp_sent
19287,"Lasioglossum halictoides, also known as the Lasioglossum halictoides, is a species of bee in the genus Lasioglossum, of the family Halictidae.",21,comp_sent
19289,"The 510-metre and the Tunnelling mud crab had extended its range up the river, further weakening the banks.",18,comp_sent
19290,"Together Live is a live album featuring 2nd Chapter of Acts and Michael and Stormie Omartian, released in 1983.",19,comp_sent
19293,"Most of the album's tracks pre-dated the title cut, with almost all of the sides Hatch had produced from their inaugural collaboration: the 1963 single Let Me Tell You Baby, being included.",32,comp_sent
19294,"A nearby archaeological site, which has been excavated by Ofer Bar-Yosef amongst others, has produced remains from the Neolithic era, including Pre-Pottery Neolithic A.",24,comp_sent
19297,"Santa Catarina is a small agglomeration of homes, situated on the edge of the Tavira-Loulé roadway from the urban centre of Tavira.",22,comp_sent
19298,"Haymore was an executive at both Universal Leaf Tobacco Corporation and Alliance One International, two of the world's largest leaf tobacco dealers.",22,comp_sent
19299,"Ramganj Mandi is a railway station in Ramganj Mandi, Rajasthan, India.",11,comp_sent
19301,"Sukkasem na Chiengmai, Prince Uttarakan Koson , was a member of the royal family of Chiang Mai, and the first child of Kaeo Nawarat and Chamariwong.",26,comp_sent
19304,"The medal has been awarded to multiple individuals in the same year: in 1882, for example, it was awarded to Dmitri Mendeleev and Julius Lothar Meyer for their discovery of the periodic relations of the atomic weights;.",37,comp_sent
19307,"Edge criticized Kairosoft's formula for its management games, feeling that Grand Prix Story reminded them more of deja vu than a fresh concept.",23,comp_sent
19315,"Mister Pop is the fifth studio album by New Zealand group The Clean, released in 2009.",16,comp_sent
19316,"In the Old Babylonian version of the Epic of Gilgamesh, the eponymous hero asks Ninsun to interprets his dreams foretelling the arrival of Enkidu.",24,comp_sent
19319,"In 2017, however, Kläfford won the thirteenth season of the Swedish Idol series.",13,comp_sent
19320,"Many species formerly in Stillingia have been moved to other genera, including Actinostemon, Adenopeltis, Anomostachys, Balakata, Bonania, Ditrysinia, Excoecaria, Grimmeodendron, Gymnanthes, Homalanthus, Maprounea, Microstachys, Neoshirakia, Sapium, Sclerocroton, Sebastiania, Shirakiopsis, Spegazziniophytum, Spirostachys, and Triadica.",33,comp_sent
19322,"The name Stargard stands for old town, old city, or old fortification.",12,comp_sent
19324,"Gwardia spent some years in Polish Second Division, and the biggest success of its football team was reaching quarter-finals of the Polish Cup, in 1975/1976, when, after beating Gornik Zabrze, they lost to Śląsk Wrocław.",35,comp_sent
19325,"Acedera is a Spanish municipality in the province of Badajoz, Extremadura.",11,comp_sent
19326,"She received two Golden Globe Awards from four nominations, two Primetime Emmy Awards from fourteen nominations, two Critics' Choice Television Awards from five nominations, and two Screen Actors Guild Awards from fifteen nominations.",33,comp_sent
19327,"Foreigners are not allowed in Qualenesti, therefore Flint finds himself an outcast.",12,comp_sent
19328,"The plant is also galled by several insects, Glechoma hederecea is gynodiecious, with genets being either female or hermaphrodite.",19,comp_sent
19329,"Pleiku Lake is located 7 kilometers northwest of the city center of Pleiku, and is the water source of Pleiku.",20,comp_sent
19331,"The name comes from their High iron abundance, with respect to other ordinary chondrites.",14,comp_sent
19332,"The destroyer broke in two with her stern-section sinking, and the bow-section later destroyed by the Japanese.",17,comp_sent
19336,"The rectory, the residence of the rector of Canberra, lies in the southeastern corner of the church precinct, opening onto Anzac Parade.",22,comp_sent
19338,"All the elements necessary for a royal English style pleasure garden were already present in 1781, when Fredrik Magnus Piper drew up the plans for the park.",27,comp_sent
19339,"In 2017, Sash launched a social media campaign #FrumWomenHaveFaces that went viral on social media which raised awareness of the practice of erasing women adopted by some Orthodox newspapers and magazines.",31,comp_sent
19340,"In addition to the new roof a new floor was laid, including a 3 metres wide strip in Blue Lias Stone and 44 cubic metres of lime concrete used to fill the expanses either side.",35,comp_sent
19341,"They used livestock raiding, either from other tribes such as the Maricopa, or from Spanish settlements to their south, to supplement their economy.",23,comp_sent
19343,"Then when daughter Barbara ends up in night court with her governess, who has been arrested for a drunken disagreement with a police officer, Jordan realizes he needs to spend more time with his kids.",35,comp_sent
19344,"On the actual case of the CD, the silver words Guns N' Roses were stuck on.",16,comp_sent
19345,"Forevermore is the second studio album by Filipino singer Juris, released on July 22, 2011 by Star Records in the Philippines in CD format Forevermore also includes an original composition of Juris called Bliss and four OPM cover songs including Side A original song Forevermore.",45,comp_sent
19348,"However, failed to make an appearance for the senior side.",10,comp_sent
19349,"Tennessee 2004 is a live album by the experimental rock band Praxis, released in 2007 but recorded at the Bonnaroo Music and Arts Festival near Manchester, Tennessee during the early morning hours of June 12, 2004.",36,comp_sent
19350,"For centuries Nan was an independent kingdom but, due to its remoteness, had few connections to the other kingdoms.",19,comp_sent
19352,"It is the station with the lowest number of passengers in the system, with an average of 600 passengers per day in 2018.",23,comp_sent
19353,"Spotted house snakes are habitat specialists, occurring in rocky areas, often hiding under exfoliating rock flakes or between narrow crevices.",20,comp_sent
19355,"As of the start of 1766, the Gregorian calendar was 11 days ahead of the Julian calendar, which remained in localized use until 1923.",24,comp_sent
19358,"On October 11, 2005, Akan, along with the town of Onbetsu , was merged into the expanded city of Kushiro.",20,comp_sent
19361,"The portrait of his wife also shows the influence of French art, which Ramsay incorporated into his work.",18,comp_sent
19363,"The town had three railway stations, of which Wath North was the furthest from the town centre; it was three-quarters of a mile to the north, in an area of heavy industry away from residential areas, on the road to Bolton-on-Dearne.",41,comp_sent
19364,"Eventually, the authentic royal seal is found and Japan apologizes for its occupation.",13,comp_sent
19366,"The 1997 Japanese Grand Prix was a Formula One motor race held on 12 October 1997 at the Suzuka Circuit, Suzuka.",21,comp_sent
19368,"The Kralingse Plas is a lake located in the suburb of Kralingen in Rotterdam, the Netherlands.",16,comp_sent
19371,"The project was executed by a private company , which was granted subsidies from the national state and the provincial states of Santa Fe and Entre Ríos, totalling about $385 million.",31,comp_sent
19372,"During RIO +20 event and preparatory events UNCSD included stakeholders who were invited to organize side events, promote the RIO event, submit literature and help the Rio secretariat with translation work.",31,comp_sent
19377,"The 2017–18 Mid-American Conference men's basketball season began with practices in October 2017, followed by the start of the 2017–18 NCAA Division I men's basketball season in November.",28,comp_sent
19383,"In a corrie or cirque, the bergschrund is positioned at the rear, parallel to the back wall of the corrie.",20,comp_sent
19384,"He initially declined the assignment which was first offered to him during the Battle of Cold Harbor, but several weeks later at Petersburg, suffering from what his memoirs indicate was post traumatic stress disorder , he accepted the promotion and left the grueling life of a combat soldier behind.",49,comp_sent
19385,"The residential areas on the north side of the neighborhood include terraced set ups, which include a small gardened plot, often raised, in front of the house.",27,comp_sent
19388,"The songs here, on the other hand, are sometimes flawed, occasionally faltering, but always within the grasp of the listener.",20,comp_sent
19389,"The streams of Bud Creek, Cordova Slough, Old Channel Lost Creek, South Fork Lost Creek, Wapsipinicon River and Whiskey Run Creek run through this township.",25,comp_sent
19390,"Fossils of Eonatator coellensis have been found in the unit, near Coello, Tolima.",13,comp_sent
19398,"First and only year with the fuel tank under the seat, as the only fuel storage.",16,comp_sent
19400,"Ramsey tells Darcy that he suspected Bob was the killer, since his Chevrolet Suburban was seen in the vicinity of each victim.",22,comp_sent
19401,"The species is found from the Indo-Australian tropics of India, Sri Lanka, Myanmar, Andaman Islands, China north to Japan and east to New Guinea, Queensland and the Carolines.",28,comp_sent
19403,"In November 2010, the BBC faced an employment tribunal following allegations of sexism and ageism brought against the corporation by ex-reporter, Miriam O'Reilly.",23,comp_sent
19405,"Palazuelo would be placing the property up for sale, with an eye toward large-scale demolition to repurpose the site for industrial use.",22,comp_sent
19406,"Between October 2018 and November 2019, he served as State Minister of Peace, where he was in charge of developing strategies and coordinating national efforts to enforce the rule of law, manage conflicts, and build peace in Ethiopia.",38,comp_sent
19407,"West of the hamlet there is also a loop line, the Adelaide Loop, that the B1382 crosses on a bridge.",20,comp_sent
19408,"In 1903–05 he was university rector and in 1920–25, he served as dean to the faculty of architecture.",18,comp_sent
19409,"She was also the sister of the Infanta Constance of Castile, the second wife of Langley's brother John of Gaunt.",20,comp_sent
19411,"The song features a guest verse from rapper Gucci Mane, while production was provided by Drumma Boy.",17,comp_sent
19414,"Although the boundaries of his district changed over the years, it was always anchored in the Chicago lakefront.",18,comp_sent
19416,"It was in Graz, where he met the sister of Thomas Spitzer, who had founded the band Erste Allgemeine Verunsicherung.",20,comp_sent
19417,"The Castlegar Rebels are a junior 'B' ice hockey team based in Castlegar, British Columbia, Canada.",16,comp_sent
19418,"In 1899, the United States Department of War conducted a census of Puerto Rico finding that the population of Magueyes barrio was 849.",23,comp_sent
19426,"Although Aggie presented herself as the perfect candidate and promised the Marones that she was living a healthy lifestyle, she did not take too well to all of the guidelines that came with becoming a surrogate for instance the healthy eating that is involved and opted to eat junk food.",50,comp_sent
19427,"In 1990, Homes's first short-story collection, The Safety of Objects, was published.",12,comp_sent
19430,"To intersect an embankment without a high flyover, a series of tunnels can consist of a section of high tensile strength viaduct or pair of facing abutments for a bridge.",30,comp_sent
19432,"The song peaked at number 18 on August 20, 1993, on the Mainstream Rock Airplay chart, and spent six weeks on the chart.",23,comp_sent
19434,"However, greater emphasis is placed on the interpersonal relationships of the major characters, in particular, Jesus, Judas and Mary Magdalene, relationships that are not described in depth in the Gospels.",30,comp_sent
19435,"Two years pass, another election is held, and Moretti has still made no progress with his documentary.",17,comp_sent
19436,"Today the park is a family place, with scenic views and rides for children, including bumper cars, two small-scale passenger train rides, a large slide, and a Ferris wheel.",29,comp_sent
19438,"Throughout it all, Reece steals the show with his robust playing, and that's why Blues in Trinity rises above the level of standard-issue hard bop and becomes something special.",29,comp_sent
19440,"Trusted by Millions is the seventh album by Canadian rock band 54-40, released in 1996.",15,comp_sent
19441,"Although he is originally a right side player, he became a regular player as left side midfielder from July.",19,comp_sent
19443,"Aar is a river of Hesse, Germany.",7,comp_sent
19444,"The product was originally sold to bars in Indianapolis and Hoffman asserted in a patent application that the name had been used since January, 1887.",25,comp_sent
19448,"The Museum of Art and Digital Entertainment is an Oakland, California, museum dedicated to digital art and gaming, with fully playable gaming exhibits.",23,comp_sent
19449,"While there is no evidence of a foreign invasion, as many scholars have suggested in the past , the defensive works suggest social unrest, possibly the result of climatic changes, as factions fought for control over increasingly scarce resources.",39,comp_sent
19452,"Since 2014, it has been represented by Lajos Kósa of the Fidesz–KDNP party alliance.",14,comp_sent
19453,"Mashasha's musicianship and skill as a bass player was quickly noted, and in 2000 he joined the band Sisonke, led by veteran singer Jonah Mutuma, best known for his work with the band The Pied Pipers, playing original Afro-jazz material and covers.",42,comp_sent
19455,"The streams of Almond Ditch, Ams Run, Blue Woods Creek, Boone Creek, Center Creek, Clay Creek, Cool Creek, Elliot Creek, Lily Vestal Drain, Henley Creek, Highway Run, Hot Lick Creek, Kirkendall Creek, Lion Creek, Little Cool Creek, Long Branch, Mitchener Ditch, Spring Mill Run, Well Run, Will Creek, and Witt Creek run through this township.",55,comp_sent
19456,"The local tourist industry of Kauai has promoted it as one of the wettest places on earth, which it is.",20,comp_sent
19464,"At the start of August 2011, Zurenuoc supported a successful parliamentary motion of no confidence which brought down the government of Acting Prime Minister Sam Abal , enabling Peter O'Neill to become Prime Minister.",34,comp_sent
19465,"This was in part a result of only 220,000 of the 2.",12,comp_sent
19466,"The mine starts as a rather straight or slightly contorted gallery towards the vein, usually forming a right angle and often following the vein for a short distance.",28,comp_sent
19470,"In 1988 the University of Florida administration sought to develop the shoreline of Lake Alice with luxury student housing, eliminating the student gardens as well as the bat house in the process.",32,comp_sent
19471,"Bernard dog I had with me broke through the wood, and the last thing I remember was seeing the person with the knife pulled backward by him.",27,comp_sent
19473,"Later, during the Ashwamedha Sacrifice, the horse of the Pandavas came to Sindhu, which was then ruled by Suratha, the son of Dushala.",23,comp_sent
19474,"Meanwhile, the incipient left was also active from the manifesto of the New National Ideology , both by the Paraguayan Communist Party, specifying its activity with the occupation of Encarnación and its corresponding proclamation of revolution on February 20, 1931, that failed  In March of that year, a military uprising was conjured up, awarded to the then mayor Rafael Franco.",60,comp_sent
19476,"During the construction of the National Library building, it temporarily housed the main collections of the reference library until the opening of the new building on 22 July 2005.",29,comp_sent
19478,"Downey is a founder and board member, and the European Film Academy, the International Film Festival Rotterdam, and IDFA are the founding partners of the ICFR, with activities that include advocacy, support, monitoring, and observation.",35,comp_sent
19480,"In February 2021, it was stated that a project to increase the capacity of the line would start before the end of the year, and the possibility of services running to Shanghai Hongqiao railway station was being explored.",38,comp_sent
19482,"Eppes Island, also known as Shirley Hundred Island, is an island and a historic home and archaeological site near Hopewell, Charles City County, Virginia.",24,comp_sent
19484,"In 2005, at the age of 16, Harbrow moved to country Victoria where he played for the Mooroopna Football Club before joining the TAC Cup side the Murray Bushrangers in a bid to nominate for the AFL Draft.",38,comp_sent
19489,"She was the daughter of Helena, née Wojciechowicz, and Piotr Kabata, a Polish officer, at that time in the Border Protection Corps.",22,comp_sent
19492,"When a bill is introduced its title is read, it is printed and distributed to members of the house of origin, and it is referred to a standing committee.",29,comp_sent
19495,"Water Structure: Lake provides a high density of aquatic vegetation , providing multiple habitats.",14,comp_sent
19496,"This, in turn, was superseded at the end of the twentieth century by the A38 trunk road, demoting it to the B6179.",22,comp_sent
19498,"The line was planned in the last years of the Austrian domination of Lombardy, and opened in 1857 before the Second Italian War of Independence.",25,comp_sent
19500,"The heathlands and moorlands of East Africa , Mount Kinabalu of Borneo, and the Central Range of New Guinea are all limited in extent, isolated, and support endemic plants and animals.",31,comp_sent
19501,"The Perth Baptist church, opened in 1862, is notable, due to its history, size and architecture.",16,comp_sent
19502,"Unlike England and Wales, where the dish went out of fashion before the 20th century, The chef and food writer Rowley Leigh wrote in 2009: In Classic Irish, a 1999 book of Irish recipes, Matthew Drennan writes, Christmas in Ireland would not be complete without a cold side of spiced beef to see you through the holiday season.",58,comp_sent
19503,"After a couple years struggling in New York  Shears' musical influences include The Bee Gees, Leo Sayer, ABBA, Blondie, David Bowie, Duran Duran, Roxy Music, The New York Dolls, Queen, Cher, Cyndi Lauper, Madonna, Paul McCartney, Pet Shop Boys, The Beatles, and Dolly Parton.",44,comp_sent
19507,"Bees Make Honey is a 2017 dark comedy-drama-mystery film directed by Alice Eve's brother, Jack Eve.",16,comp_sent
19508,"During the following days, tension begins to mount in the group.",11,comp_sent
19509,"One possible downstream target of several mood stabilizers such as lithium, valproate, and carbamazepine is the arachidonic acid cascade.",19,comp_sent
19510,"The recording locations for this album were: Avatar Studios, New York; Chez Elias, New York; Fun Machine; Henson Recording Studios, Hollywood; The Magic Shop, New York; and Westlake Audio, Hollywood.",30,comp_sent
19512,"The Red backed bearded saki has a thick beard, especially males.",11,comp_sent
19518,"On 18 April 1906, an earthquake nearly demolished the city of San Francisco, and fires raged in its aftermath.",19,comp_sent
19519,"Hugo Soares is also a member of the Assembly of the Republic since 21 June 2011, having been elected for a second term on 4 October 2015.",27,comp_sent
19523,"Ekhagen Church is a church building at Ekhagen in Jönköping in Sweden, belonging to the Kristina-Ljungarum of the Church of Sweden.",21,comp_sent
19525,"As a result, they did not try to make innovative gameplay changes in the real-time strategy genre, but instead worked on making implementing the genre in a fully 3D space to make the space battles they envisioned.",37,comp_sent
19527,"The major distributors during this period included American News Company and Independent News, which was owned by National Periodical Publications, the parent company of DC Comics.",26,comp_sent
19529,"In 2017, the station switched from a variety of AC formats to all classic rock.",15,comp_sent
19532,"Rose of Lima Catholic Church, the original Simi Valley Library, a Colony House built in 1888, the Banaga Barber Shop, the Currier pitting shed, and two barns with farm tools and equipment.",32,comp_sent
19533,"The lack of illumination by the Sun, the interior remains at a permanent temperature below 100 kelvins, cold enough to trap any water vapor that reaches the crater following comet impacts on the Moon.",34,comp_sent
19535,"The river rises at a height of 610 m in the Vindhya range in Sehore district Madhya Pradesh And flows in Sehore District, Rajgarh District, Guna District of Madhya Pradesh and then enters in Rajasthan and flows from Baran District and Sawai Madhopur District of Rajasthan where it falls into Chambal River in Sawai Madhopur District and runs for 436 km.",61,comp_sent
19536,"Ashby is a suburb of Scunthorpe in Lincolnshire, England.",9,comp_sent
19538,"Currently, more than half the world's crops are used to feed animals.",12,comp_sent
19539,"It is flexible about its breeding site location, the important factor being protection from predators, and it is more commonly found breeding on offshore islands than coastal sea cliffs.",29,comp_sent
19542,"Local political leaders, many of whom were large landowners and were eager to gain important positions such as governor or senator and financial gain with the construction of a new capital, also encouraged the movement.",35,comp_sent
19543,"Written and performed by Eric Clapton, the soundtrack album includes the song Tears in Heaven, which won three Grammy awards in 1993.",22,comp_sent
19546,"The apparel included prints on hoodies and T-shirts of works like Caravaggio's Madonna of the Rosary, which features Apostle Peter.",20,comp_sent
19550,"In the table below, the blue numbers represent the lowest ratings and the red numbers represent the highest ratings.",19,comp_sent
19551,"Kamern is a municipality in the district of Stendal, in Saxony-Anhalt, Germany.",12,comp_sent
19554,"Ezra 7:8 says that Ezra arrived in Jerusalem in the seventh year of king Artaxerxes, while Nehemiah 2:1–9 has Nehemiah arriving in Artaxerxes' twentieth year.",25,comp_sent
19555,"She eventually amassed more than 90 van Gogh paintings and 185 drawings, one of the world's largest collections of the artist's work, second only to the Van Gogh Museum in Amsterdam.",31,comp_sent
19556,"LOL with their titles translated into English, a slightly-different track order and additional tracks, including Jingle Bells.",17,comp_sent
19558,"Elvira Presents Monster Hits is the second of three Halloween compilation albums presented by Elvira, Mistress of the Dark.",19,comp_sent
19559,"In terms of payment acceptance, it accepts over 250 payment methods and has an alternative payments network that extends to over 400,000 locations across Asia.",25,comp_sent
19561,"His father, Guram Varshalomidze , an erstwhile ally of Abashidze, chaired the Supreme Council of Adjara in the mid-1990s, later headed the region's statistics office and would lead the Georgian Oil Corporation from July 2004 to 2005.",37,comp_sent
19565,"Eastlake was born in Plymouth, Devon, the fourth son of an Admiralty lawyer.",13,comp_sent
19567,"Following the sudden death of co-founder Malcolm Hale in 1968, Spanky and Our Gang had stopped publishing albums after having completed three albums for Mercury Records and a Greatest Hits LP.",31,comp_sent
19569,"Sarmede borders the following municipalities: Caneva, Cappella Maggiore, Cordignano, Fregona.",10,comp_sent
19571,"The first official map to use the geographical name Bürgenstock was the so-called “Siegfriedkarte” Siegfried Map, whose publication, started by the Federal Topographic Bureau under Hermann Siegfried, Around 1900, the designation Bürgenstock established itself as a general colloquial term for the entire mountain ridge, from Stansstad in the West to Untere Nase in the East.",55,comp_sent
19576,"After two seasons, Glasgow merged with the Caledonia Reds to form a team that would be known as Glasgow Caledonians.",20,comp_sent
19579,"Nodopelta is a genus of sea snails, marine gastropod mollusks in the family Peltospiridae.",14,comp_sent
19580,"The facility, which was financed by a trust fund established by Zachary Merton, was opened as a convalescent home in April 1937.",22,comp_sent
19582,"Great is that preservative; it is without price, for the sake of the poor; without toil, for the sick; since also its grace is from God.",26,comp_sent
19583,"His first professional training was under prominent New York engraver Peter Maverick in the 1820s, then with Asher Durand, himself an engraver at the time.",25,comp_sent
19585,"It employs a touch screen, rotary encoders, and faders that dynamically map to whatever function or parameter is selected for adjustment.",21,comp_sent
19590,"Joan Morgan was an English film actress, screenwriter and novelist.",10,comp_sent
19592,"After leaving Wilmslow, the road is speed restricted to 40 mph or 50 mph through to the junction with the M56 motorway.",22,comp_sent
19597,"In 2019, Poh was among the 30 entrepreneurs admitted on the Forbes 30 Under 30 list, for fostering education through crowdsourcing knowledge in Asia.",24,comp_sent
19598,"Around the World has remained a constant staple on the band's tours since 1999, making it one of their top ten most performed songs.",24,comp_sent
19599,"Some levels do not feature these ranks, and instead score the player based on the time taken to complete the level.",21,comp_sent
19601,"Rao reunited with Mehta for the biographical crime film Omerta, where he portrays the role of terrorist Ahmed Omar Saeed Sheikh.",21,comp_sent
19605,"Likewise a Democrat, Brown won re-election to the United States House of Representatives and served from 1845 to 1849, being defeated in the Democratic primary of 1848 by Alexander Newman, who succeeded him.",33,comp_sent
19606,"Gavilanes is a municipality located in the province of Ávila, Castile and León, Spain.",14,comp_sent
19607,"GoGoFive used this robot with the knowledge that, although they had supposedly lost their father, their mother is still alive, and they used this mental energy to power up the sword which allowed them to emerge victorious over Grandiene.",39,comp_sent
19611,"In 1998, Martin gained 182 yards from scrimmage and scored two touchdowns against the Jacksonville Jaguars in a Jets playoff win.",21,comp_sent
19619,"Horcher compiled an amateur record of 4–1 before turning professional in September 2010, Horcher fought all of his earlier fights in Pennsylvania-based promotions.",23,comp_sent
19620,"Taking the name Brother Voodoo, Jericho challenges the priest , causing Damballah's snakes to turn on him and evidently destroying Damballah's cult.",22,comp_sent
19621,"Each bay is topped with three decorative corbels, below a stepped parapet.",12,comp_sent
19624,"By the mid-18th century, Caxton post office was one of only two in the whole county.",16,comp_sent
19626,"Because of the immediate appeal, companies like Konica, Canon and Nikon soon produced their own models.",16,comp_sent
19627,"On 19 March 2022, he was traded to the Boston Bruins for a 2022 first round pick, a 2023 second round pick, a 2024 second round pick, Urho Vaakanainen and John Moore.",32,comp_sent
19629,"Caristiidae, the manefishes, are a family of perciform fishes which today includes 19 extant species distributed in four genera.",19,comp_sent
19630,"The British songwriter Ray Hearne once wrote a song about Miedzianik's life in 1989, titled Song for David.",18,comp_sent
19631,"Under Ismail, South Yemen gave its most direct support to the later of these two groups during the Dhofar Rebellion in neighbouring Oman, providing advisors to the insurgent forces there, in addition to ensuring the transit of Warsaw Pact and Chinese weapons to the rebels.",45,comp_sent
19632,"The map of the former Ghizer District shows the Yasin Tehsil and the former, larger Gupis Tehsil, which was subsequently divided into two tehsils: the present, smaller Gupis Tehsil and the Phander Tehsil.",33,comp_sent
19633,"To make matters worse, they also have to deal with Billy Bob Scroggins and his sister Sadie Mae, the escaped Ape, and a very angry Bear, who keep showing up.",30,comp_sent
19634,"According to Magdalena Zawisza, associate professor of Gender Psychology at Anglia Ruskin University, It is very difficult to escape the deeply rooted gender stereotypes, and many such linguistic attempts backfire.",30,comp_sent
19637,"Allen's first notable role was the male lead in Love Me Forever , for which he won a Box Office Award.",21,comp_sent
19641,"In 2009–2010 Suffolk University demolished the building but retained the original facade of the theatre, and constructed a new building on the site.",23,comp_sent
19642,"Tepatitlán de Morelos for the 2017-18 seasons, where the team was proclaimed champion of the 2017-18 season of Serie A after defeating Loros of the University of Colima.",28,comp_sent
19645,"Where the ancestral record of the more sophisticated strategy is unavailable, it often may be reasonable to observe that intermediate stages resembling the mechanisms of extant forms could be perfectly viable.",31,comp_sent
19646,"The station was first licensed in August 2010, KVYL is also heard in Lake Havasu City, Arizona through a translator at 99.",22,comp_sent
19647,"Originally named Mama Nuts × Ageha, I Love Mama was established as a special edition of two gyaru magazines, the hostess-targeted Koakuma Ageha magazine and dark-skin obsessed Happie Nuts magazine.",30,comp_sent
19648,"The paddle used is usually a 'wing paddle' – wing paddles have blades which are shaped to resemble a wing or spoon, creating lift and increasing the power and stability of the stroke.",33,comp_sent
19653,"The album was a critical success upon release, with several reviewers commending the quality of Gessle's songwriting and describing it as a better record than its predecessor.",27,comp_sent
19655,"As June turned into July, the Leones' on-field performances got progressively worse and worse: they lost four close games on the bounce and then, as some of players returned to the Cruz Azul junior team for the beginning of the 2008/09 Mexican Clausura, the second string defence absolutely fell apart.",50,comp_sent
19659,"Linden Hall at Saint James Park is a historic estate and national historic district located at Lower Tyrone Township, Fayette County, Pennsylvania.",22,comp_sent
19660,"The original Belgian release was by Bang!, with the only difference that track 14 is simply named Roses, like the single.",21,comp_sent
19661,"In February 2014, Silva was officially presented as new goalkeeper for Ciudad del Este club 3 de Febrero for the Primera División season, On 28 December 2014, El Colombiano confirmed Antony Silva's signing as new goalkeeper of Independiente de Medellin for the 2015 campaign.",44,comp_sent
19662,"The lower section took a more direct route to the Lower Forge, using the course of the leat which had supplied the works with water.",25,comp_sent
19663,"Between 1526 and 1531, most of the Thurgau's population adopted the new Reformed faith spreading from Zurich; Zurich's defeat in the War of Kappel , during which Zurich briefly occupied the Thurgau.",32,comp_sent
19667,"This was further limited with the invasion of France by Nazi forces in 1940, which meant that the next Disney release Pinocchio was only dubbed in Spanish and Portuguese, a great deal fewer languages than previous Disney works.",38,comp_sent
19668,"Released as the second single from The Jets' multi-platinum album Magic, the song was somewhat successful on the Billboard Hot 100 chart, where it reached number 20.",27,comp_sent
19669,"However, The Band's Visit, whose Egyptian and Israeli characters communicate mainly in broken English, didn't meet the requirement and was disqualified by the Oscar committee.",25,comp_sent
19671,"The maintainers managed the development process with the help of many other members of the GNOME community: Other developers who made great contributions to the project were Adriana Iobb, Pal Csongor Sprencz, Iuliu Szijjarto and Adi Dascal.",37,comp_sent
19672,"He worked as a journalist and television producer until 1988, when he led the creation of the youth-focused television station YTV.",21,comp_sent
19675,"Power-ups, which can be a weapon power-up.",7,comp_sent
19677,"The City of Ballaarat was a local government area covering the inner suburbs of the regional city of Ballarat, Victoria, Australia.",21,comp_sent
19678,"His other son Bernadetto founded the southern Italian line of the family by acquiring the seigniory of Ottaviano, near Naples.",20,comp_sent
19680,"In January 2007, he wrote the Connor Hawke: Dragon's Blood mini-series featuring Green Arrow's son Connor Hawke, It was announced in August 2008 that he would write Dynamite Entertainment's series The Man with No Name based on the Western character.",40,comp_sent
19681,"The sixth cycle of America's Next Top Model premiered on March 8, 2006, which would be the last cycle to air on UPN before merging with The WB to create The CW.",32,comp_sent
19682,"I will also continue to represent your interests on issues as varied as concussion awareness, public health policy, and hospital mergers.",21,comp_sent
